ESTADO;COD PRODUTO;DESCRIÇÃO PRODUTO;NCM;COD PRINCIPAL;DESC. PRINCIPAL;COD IMOBILIZADO;DESC. IMOBILIZADO;COD GRUPO;DESC. GRUPO;COD CC;DESC CC;CONDICAO;APELIDO;CNPJ FORNEC;RAZÃO SOCIAL;Nº NFE;SERIE;ITEM Nfe;CHAVE ELETRÔNICA;QTD;P. UNIT.;TOTAL ITEM;VLR CONTABIL ;BASE ICMS;PERC ICMS;VLR ICMS;DT EMISSÃO;DT LANC;Dt Aquisição;Vlr.Aquis;Tot.Deprec;Vlr.Residual;Reaval.Mapa 2;Deemed Cost;Vlr.Consolid
NOVO;128103;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P     ;84145990       ;;;26376;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;47665559/0001-02;IBRAM INDUSTRIA BRASILEIRA MAQUINAS LTDA                    ;61695;72;1;35250747665559000102550010000616951308380607      ;10;1690;16900;16900;16900;18;3042;02/07/2025;07/07/2025;07/07/2025;1229,47;30,75;1198,72;0;0;1198,72
NOVO;128103;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P     ;84145990       ;;;26377;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;47665559/0001-02;IBRAM INDUSTRIA BRASILEIRA MAQUINAS LTDA                    ;61695;72;1;35250747665559000102550010000616951308380607      ;10;1690;16900;16900;16900;18;3042;02/07/2025;07/07/2025;07/07/2025;1229,47;30,75;1198,72;0;0;1198,72
NOVO;128103;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P     ;84145990       ;;;26378;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;47665559/0001-02;IBRAM INDUSTRIA BRASILEIRA MAQUINAS LTDA                    ;61695;72;1;35250747665559000102550010000616951308380607      ;10;1690;16900;16900;16900;18;3042;02/07/2025;07/07/2025;07/07/2025;1229,47;30,75;1198,72;0;0;1198,72
NOVO;128103;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P     ;84145990       ;;;26379;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;47665559/0001-02;IBRAM INDUSTRIA BRASILEIRA MAQUINAS LTDA                    ;61695;72;1;35250747665559000102550010000616951308380607      ;10;1690;16900;16900;16900;18;3042;02/07/2025;07/07/2025;07/07/2025;1229,47;30,75;1198,72;0;0;1198,72
NOVO;128103;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P     ;84145990       ;;;26380;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;47665559/0001-02;IBRAM INDUSTRIA BRASILEIRA MAQUINAS LTDA                    ;61695;72;1;35250747665559000102550010000616951308380607      ;10;1690;16900;16900;16900;18;3042;02/07/2025;07/07/2025;07/07/2025;1229,47;30,75;1198,72;0;0;1198,72
NOVO;128103;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P     ;84145990       ;;;26381;VENT.SIROCO VSC020C78P1Z01 1/3CV 2P ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;47665559/0001-02;IBRAM INDUSTRIA BRASILEIRA MAQUINAS LTDA                    ;61695;72;1;35250747665559000102550010000616951308380607      ;10;1690;16900;16900;16900;18;3042;02/07/2025;07/07/2025;07/07/2025;1229,47;30,75;1198,72;0;0;1198,72
NOVO;124659;CONJUNTO DE PROTEÇÃO                    ;73066100       ;;;26382;PROTEÇOES DA TCD-016 BOWL-TWISTER ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-29;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-GUAINA NOVA UNIDADE;9;APELIDO;45102648/0001-07;TATIANA GRANER SILVERIO DE SOUZA LTDA                       ;1626;72;1;35250645102648000107550010000016261011105200      ;1;45000;45000;45000;0;0;0;09/06/2025;08/07/2025;08/07/2025;40837,5;1020,93;39816,57;0;0;39816,57
NOVO;62576;ARMARIO ADE AÇO PA 90                   ;94031000       ;;;26383;ARMARIO EM AÇO PA 90 ;7;MÓVEIS E UTENSÍLIOS                                         ;11-24;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-FERRAMENTARIA;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4757;72;1;35250612259056000144550010000047571968621324      ;1;1060;1060;1060;0;0;0;11/06/2025;08/07/2025;08/07/2025;1060;26,49;1033,51;0;0;1033,51
NOVO;83741;MESA                                    ;94033000       ;;;26384;MESA ;7;MÓVEIS E UTENSÍLIOS                                         ;14-19;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-REFEITÓRIO;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4764;72;1;35250612259056000144550010000047641959189150      ;1;520;520;520;0;0;0;16/06/2025;08/07/2025;08/07/2025;520;12,99;507,01;0;0;507,01
NOVO;83741;MESA                                    ;94033000       ;;;26385;GAVETEIRO 3 GAVETAS CZ GR ;7;MÓVEIS E UTENSÍLIOS                                         ;14-19;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-REFEITÓRIO;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4764;72;1;35250612259056000144550010000047641959189150      ;1;520;520;520;0;0;0;16/06/2025;08/07/2025;08/07/2025;280;6,99;273,01;0;0;273,01
NOVO;120319;COMPRESSOR RADIAL CR0720                ;85030090       ;;;26386;COMPRESSOR RADIAL CR0720 ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-18;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MULTIPLEX 2;9;APELIDO;56229487/0001-33;ESPRIMA COMERCIO E MANUTENCAO DE EQUIPAMENTOS LTDA          ;5534;72;1;35250656229487000133550010000055341300601005      ;2;8250;16500;16500;16500;3,81;628,65;27/06/2025;08/07/2025;08/07/2025;7172,55;179,31;6993,24;0;0;6993,24
NOVO;120319;COMPRESSOR RADIAL CR0720                ;85030090       ;;;26387;COMPRESSOR RADIAL CR0720 ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-18;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MULTIPLEX 2;9;APELIDO;56229487/0001-33;ESPRIMA COMERCIO E MANUTENCAO DE EQUIPAMENTOS LTDA          ;5534;72;1;35250656229487000133550010000055341300601005      ;2;8250;16500;16500;16500;3,81;628,65;27/06/2025;08/07/2025;08/07/2025;7172,55;179,31;6993,24;0;0;6993,24
NOVO;28411;PAINEL ELETRICO                         ;85381000       ;;;26388;PAINEL ELETRICO ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;4376504/0003-23;LUCIANO CHIARELO & CIA LTDA.                                ;861;72;1;35250604376504000323550010000008611157289229      ;1;74146;74146;74146;74146;12;8897,52;13/06/2025;09/07/2025;09/07/2025;58389,97;1459,74;56930,23;0;0;56930,23
NOVO;136563;DIVISÓRIA MDF                           ;94033000       ;;;26389;DIVISORIA MDF ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;9487220/0001-66;FAVARIN & GERVASIO LTDA                                     ;592;72;1;35250709487220000166550010000005921169157227      ;1;3600;3600;3600;0;0;0;03/07/2025;09/07/2025;09/07/2025;3600;90;3510;0;0;3510
NOVO;120496;MAQUINA ARQUEADORA MODELO  SP-4         ;84223029       ;;;26390;MAQUINA ARQUEADORA MODELO  SP-4 ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-12;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-EXPEDIÇÃO;9;APELIDO;10839913/0001-50;L.A.ROSELLI E CIA LTDA.                                     ;6895;72;1;35250710839913000150550010000068951848784592      ;1;7480;7480;7480;7480;2,58;192,98;07/07/2025;09/07/2025;09/07/2025;6595,38;164,88;6430,5;0;0;6430,5
NOVO;103775;IMPRESSORA ZEBRA ZT231 203 DPI 104MM    ;84433299       ;;;26391;IMPRESSORA DE ETIQUETAS ZEBRA SERIAL ETHZT23142TOA000FZ ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;14-12;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-EXPEDIÇÃO;9;APELIDO;68993641/0008-02;AGIS EQUIPAMENTOS E SERVICOS DE INFORMATICA LTDA            ;536865;72;1;32250768993641000802550010005368651451036197      ;1;4913,04;4913,04;5649,99;5649,99;4;226;01/07/2025;09/07/2025;09/07/2025;5649,99;282,51;5367,48;0;0;5367,48
NOVO;119871;Escada Tesoura Ext 2.80x5.00MT WBERTOLO ;76169900       ;;;26392;ESCADA TESOURA EXT 280 X500 METROS WBERTOLO ;7;MÓVEIS E UTENSÍLIOS                                         ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;66185133/0001-98;ORLASOLDA COMERCIO DE EQUIPAMENTOS E SOLDAS LTDA.           ;199955;72;1;35250666185133000198550010001999551025931681      ;1;1068,8;1068,8;1068,8;1068,8;18;192,38;13/06/2025;10/07/2025;10/07/2025;1068;26,7;1041,3;0;0;1041,3
NOVO;14538;ARMARIO                                 ;94033000       ;;;26393;ARMARIO ;7;MÓVEIS E UTENSÍLIOS                                         ;11-24;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-FERRAMENTARIA;9;APELIDO;12259056/0001-44;DANILO BELATO - ME                                          ;4765;72;1;35250612259056000144550010000047651653623888      ;1;1410;1410;1410;0;0;0;16/06/2025;11/07/2025;11/07/2025;1410;35,25;1374,75;0;0;1374,75
NOVO;109640;PALETEIRA MANUAL 525X1150 2.500         ;84279000       ;;;26394;TRANSPALETE 2500KG TM2500 ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;11-24;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-FERRAMENTARIA;9;APELIDO;565813/0001-29;ANHANGUERA COMERCIO DE FERRAMENTAS LTDA.                    ;1420887;74;1;35250700565813000129550030014208871220003454      ;1;1605,58;1605,58;1605,58;1177,37;12;141,28;03/07/2025;11/07/2025;11/07/2025;1315,79;32,88;1282,91;0;0;1282,91
NOVO;116242;"FURADEIRA PARAFUSADEIRA BATERIA 1/2""    ";84672992       ;;;26395;FURADEIRA PARAFUSADEIRA BATERIA 1/2 COM MALETAS BRUSHELES DEWALT;2;FERRAMENTAS                                                 ;14-13;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO MECÂNICA;9;APELIDO;565813/0001-29;ANHANGUERA COMERCIO DE FERRAMENTAS LTDA.                    ;1420986;74;1;35250700565813000129550030014209861700850647      ;1;1039,7;1039,7;1039,7;0;0;0;03/07/2025;11/07/2025;11/07/2025;943,52;23,58;919,94;0;0;919,94
NOVO;129011;MOTOR TRIF 20CV 6P W22 IR3 V60HZ TFVEB3D;85015210       ;;;26396;MOTOR TRIFASICO W22 IR3 20CV 6P 4T 160L IPW55 60HZ ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;17186232/0001-89;BUSCARIOLI INDUSTRIA E COMERCIO DE MOTORES ELETRICOS LTDA   ;19691;73;1;35250717186232000189550020000196911597838297      ;1;14642,39;14642,39;14642,39;14642,39;12;1757,09;08/07/2025;14/07/2025;14/07/2025;11530,88;288,27;11242,61;0;0;11242,61
NOVO;113757;MOTOR ELETRI.5CV 6P 132M 220/380/440 B3D;85016100       ;;;26397;MOTOR ELETRI.5CV 6P 132M 220/380/440 B3D ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;13-4;INTELLI IND.TERM.ELETR.LTDA - COBREAÇÃO-MANUTENÇÃO ELÉTRICA;9;APELIDO;17473781/0001-34;MF ORLANDIA MOTORES ELETRICOS LTDA.                         ;1985;72;1;35250617473781000134550010000019851323529780      ;1;2990;2990;2990;0;0;0;12/06/2025;15/07/2025;15/07/2025;2711;67,77;2643,23;0;0;2643,23
NOVO;113757;MOTOR ELETRI.5CV 6P 132M 220/380/440 B3D;85016100       ;;;26398;MOTOR ELETRICO WEG 5CV CARC 132S 1170RPM ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-17;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO ELÉTRICA;9;APELIDO;17473781/0001-34;MF ORLANDIA MOTORES ELETRICOS LTDA.                         ;1985;72;1;35250617473781000134550010000019851323529780      ;1;2990;2990;2990;0;0;0;12/06/2025;15/07/2025;15/07/2025;2711;67,77;2643,23;0;0;2643,23
NOVO;11505;CADEIRA                                 ;83024900       ;;;26399;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-22;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-USINAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;560;14,01;545,99;0;0;545,99
NOVO;11505;CADEIRA                                 ;83024900       ;;;26400;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-22;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-USINAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;560;14,01;545,99;0;0;545,99
NOVO;11505;CADEIRA                                 ;83024900       ;;;26401;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-22;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-USINAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;560;14,01;545,99;0;0;545,99
NOVO;11505;CADEIRA                                 ;83024900       ;;;26402;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-22;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-USINAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;560;14,01;545,99;0;0;545,99
NOVO;11505;CADEIRA                                 ;83024900       ;;;26403;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-22;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-USINAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;560;14,01;545,99;0;0;545,99
NOVO;11505;CADEIRA                                 ;83024900       ;;;26404;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-22;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-USINAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;560;14,01;545,99;0;0;545,99
NOVO;11505;CADEIRA                                 ;83024900       ;;;26405;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-22;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-USINAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;560;14,01;545,99;0;0;545,99
NOVO;11505;CADEIRA                                 ;83024900       ;;;26406;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-22;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-USINAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;560;14,01;545,99;0;0;545,99
NOVO;11505;CADEIRA                                 ;83024900       ;;;26407;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-22;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-USINAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;560;14,01;545,99;0;0;545,99
NOVO;11505;CADEIRA                                 ;83024900       ;;;26408;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-22;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-USINAGEM;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;560;14,01;545,99;0;0;545,99
NOVO;11505;CADEIRA                                 ;83024900       ;;;26409;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-19;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ESTAMPARIA I;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;540;13,5;526,5;0;0;526,5
NOVO;11505;CADEIRA                                 ;83024900       ;;;26410;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-19;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ESTAMPARIA I;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;540;13,5;526,5;0;0;526,5
NOVO;11505;CADEIRA                                 ;83024900       ;;;26411;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-19;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ESTAMPARIA I;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;540;13,5;526,5;0;0;526,5
NOVO;11505;CADEIRA                                 ;83024900       ;;;26412;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-19;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ESTAMPARIA I;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;540;13,5;526,5;0;0;526,5
NOVO;11505;CADEIRA                                 ;83024900       ;;;26413;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-19;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ESTAMPARIA I;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;540;13,5;526,5;0;0;526,5
NOVO;11505;CADEIRA                                 ;83024900       ;;;26414;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-19;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ESTAMPARIA I;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;540;13,5;526,5;0;0;526,5
NOVO;11505;CADEIRA                                 ;83024900       ;;;26415;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-19;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ESTAMPARIA I;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;540;13,5;526,5;0;0;526,5
NOVO;11505;CADEIRA                                 ;83024900       ;;;26416;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-19;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ESTAMPARIA I;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;540;13,5;526,5;0;0;526,5
NOVO;11505;CADEIRA                                 ;83024900       ;;;26417;CADEIRA EXECUTIVA ERGONOMICA CAIXA S/BR COURVIM PR ;7;MÓVEIS E UTENSÍLIOS                                         ;11-19;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ESTAMPARIA I;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11630;72;1;35250711018053000156550010000116301943253666      ;10;560;5600;5600;0;0;0;10/07/2025;15/07/2025;15/07/2025;540;13,5;526,5;0;0;526,5
NOVO;105272;KIT 6 RADIOS WALKTALK BOAFENG 777S      ;39241000       ;;;26418;KIT 6 RADIOS WALKTALK BOAFENG ;7;MÓVEIS E UTENSÍLIOS                                         ;11-24;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-FERRAMENTARIA;9;APELIDO;24318218/0001-57;WM AUTOMACAO & EQUIPAMENTOS LTDA.                           ;3545;72;1;35250624318218000157550010000035451043277005      ;1;438,68;438,68;438,68;0;0;0;30/06/2025;17/07/2025;17/07/2025;438,68;10,98;427,7;0;0;427,7
NOVO;127887;ARMARIO AÇO  1,70 X 0,90 X 0,35         ;94031000       ;;;26419;ARMARIO EM AÇO 170 X090 X035 ;7;MÓVEIS E UTENSÍLIOS                                         ;14-13;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MANUTENÇÃO MECÂNICA;9;APELIDO;11018053/0001-56;ABSOLUTA MOVEIS PARA ESCRITÓRIO LTDA ME                     ;11581;72;1;35250611018053000156550010000115811217706923      ;1;820;820;820;0;0;0;23/06/2025;17/07/2025;17/07/2025;820;20,49;799,51;0;0;799,51
